shot_id,MatchId,goal,xG,open_frac,open_frac_nogk,open_angle,gk_block_share,def_closing,orient,n_corridor,d_corridor,score_diff,minute,ball_z
18240200000195,DFL-MAT-J03WQQ,0,0.1666,1.0,1.0,18.581766600614355,0.0,0.36593683184706105,115.4041108858217,0,40.0,0,7.191716666666666,0.0
18240200000220,DFL-MAT-J03WQQ,0,0.2479,0.8512396694214877,1.0,36.31863052976223,0.14876033057851235,2.466432767231436,54.780537002717416,1,1.6680571819168666,0,8.588516666666667,1.51
18240200000224,DFL-MAT-J03WQQ,0,0.0298,0.33884297520661155,0.4628099173553719,11.70801178120489,0.12396694214876036,0.3327789620855878,20.102907683505254,3,0.13408825985631695,0,9.226949999999999,2.33
18240200000248,DFL-MAT-J03WQQ,0,0.2628,0.0,0.0,0.0,0.0,1.0299383095227752,66.72748868380143,1,0.5031284810014708,0,10.3455,2.24
18240200000251,DFL-MAT-J03WQQ,0,0.0616,0.512396694214876,0.6528925619834711,12.392062278715532,0.14049586776859513,5.853861692526834,55.33778078114303,3,2.6681674522248224,0,10.888566666666666,0.25
18240200000330,DFL-MAT-J03WQQ,0,0.0245,0.0,0.0,0.0,0.0,1.052961079541719,81.26146199971092,2,0.6078215905435816,0,16.4133,3.47
18240200000386,DFL-MAT-J03WQQ,1,0.0482,0.7768595041322314,1.0,10.199053556544467,0.22314049586776863,-1.2304527924350495,61.333784596817466,1,1.750749278131074,0,19.154600000000002,0.25
18240200000419,DFL-MAT-J03WQQ,0,0.171,0.6776859504132231,1.0,13.06961219509095,0.3223140495867769,3.506777277568227,49.41716618796082,0,40.0,-1,21.2211,1.06
18240200000656,DFL-MAT-J03WQQ,0,0.1153,0.5454545454545454,1.0,8.95963730621861,0.4545454545454546,-1.6936043852006322,113.14752256768529,1,3.3782160428740204,-1,34.732366666666664,0.43
18240200000706,DFL-MAT-J03WQQ,0,0.2213,0.7024793388429752,1.0,12.735484361151258,0.2975206611570248,3.404047845578814,13.210972595239728,1,0.3958068617729043,1,37.46253333333333,0.09
18240200000758,DFL-MAT-J03WQQ,0,0.0365,0.4462809917355372,0.5454545454545454,8.345697500424867,0.09917355371900821,1.1012234612646525,46.19889469296983,3,0.045381788538155415,-1,40.79605,0.24
18240200000762,DFL-MAT-J03WQQ,0,0.0417,0.7520661157024794,1.0,9.9089061874121,0.2479338842975206,3.553585114794247,36.51529602235621,0,40.0,-1,40.85433333333334,0.13
18240200000801,DFL-MAT-J03WQQ,0,0.0324,0.6033057851239669,0.6033057851239669,11.335301557792667,0.0,4.157027548217832,1.9261841766602283,2,6.660883184703991,-1,43.287283333333335,0.26
18240200000922,DFL-MAT-J03WQQ,0,0.1204,0.5537190082644629,0.5537190082644629,14.301732695245393,0.0,5.290888439207527,50.728521766583455,1,4.364184020564907,1,65.72895,0.0
18240200000955,DFL-MAT-J03WQQ,0,0.0401,0.8429752066115702,1.0,14.359179982164845,0.15702479338842978,3.629376757369034,7.168501097663268,2,0.7957426827443026,-1,67.39151666666666,0.24
18240200001036,DFL-MAT-J03WQQ,0,0.047,0.0,0.0,0.0,0.0,1.765642957454806,60.94026844137554,3,0.3741565246963562,-1,72.12588333333333,2.8
18240200001060,DFL-MAT-J03WQQ,0,0.0563,0.17355371900826447,0.17355371900826447,2.4562814248883167,0.0,1.7284127066361457,49.75613148410429,4,8.668141751450648,1,76.85033333333334,0.0
18240200001066,DFL-MAT-J03WQQ,0,0.0861,0.2644628099173554,0.2644628099173554,6.477301093431174,0.0,4.624216740027719,62.53600827230547,3,2.9811616154280527,1,77.5454,0.75
18240200001075,DFL-MAT-J03WQQ,0,0.0264,0.6859504132231405,0.859504132231405,9.634318318998824,0.17355371900826444,4.4484326321236205,57.077764186722874,2,1.7861197662154669,1,78.19460000000001,0.16
18240200001089,DFL-MAT-J03WQQ,0,0.1405,0.6776859504132231,0.6859504132231405,27.484118968957134,0.008264462809917439,1.6841959015897492,62.946371712724854,1,3.3802207929275947,1,79.28075,2.11
18240200001210,DFL-MAT-J03WQQ,0,0.0439,0.47107438016528924,0.47107438016528924,7.997604546386601,0.0,4.033609861281334,58.43493559227328,1,5.688550098648439,-1,87.22676666666666,1.1
18240200001227,DFL-MAT-J03WQQ,0,0.1353,0.7107438016528925,0.8512396694214877,31.047852068584636,0.14049586776859513,2.3254967402764457,15.166870155682586,1,1.247797724866944,1,89.10676666666667,2.13
18240200001444,DFL-MAT-J03WQQ,0,0.0485,0.19834710743801653,0.19834710743801653,4.506306929397732,0.0,2.260726662146632,24.454124721595672,3,2.791694843306974,-1,100.93466666666667,0.12
