shot_id,match_id,goal,ref_xg,split,A_LogReg,A_GBM,B_LogReg,B_GBM,C_LogReg,C_GBM,D_LogReg,D_GBM,P_LogReg,P_GBM
8f66fd61-bae3-4a2b-aeac-d8dcf11e1542,3825594,0,0.14452092,dev,0.27216437190309273,0.3319971865448845,0.3400455603715303,0.2718149028327658,0.1639988402272669,0.14294502456430738,0.1575588587985449,0.13368462027293226,0.13775225606590286,0.14208126268962926
7fc69a88-238c-4c21-bcdf-03e14475368d,3825594,0,0.082928255,dev,0.0760732909730846,0.06045923183870753,0.048057484251900436,0.0582130671134718,0.06873746989509745,0.06352195766711888,0.07074773170464499,0.07504650930026813,0.12271024952338815,0.10207687321606959
12748ef5-4ed3-4ed6-a35b-fdc2d05f7ef0,3825594,0,0.051295653,dev,0.04640971871118343,0.06121750187732513,0.03518647094383988,0.07183733446705004,0.02074813305612648,0.036584447028881355,0.020339735774246286,0.04725025643741871,0.04972737275615298,0.06607946313644827
e813019f-0056-48af-87fc-5ad736db9165,3825594,0,0.0679472,dev,0.15316392438023538,0.10720491757226926,0.12990354493916406,0.09586298246846822,0.09834457786902752,0.04044163485290789,0.10051135761767879,0.049540145927334814,0.07667428370752098,0.062109994320680185
93102c9c-b1bb-479b-b5aa-f2f39730dfc6,3825594,1,0.31143445,dev,0.31945599180967127,0.24207647824305065,0.38915170299431207,0.3579395169335068,0.15101122337972483,0.146177860532578,0.14092741997693892,0.14672808662150336,0.10150773467976258,0.18625212436096322
85b1bdda-1a65-4c72-8a15-a878350c33d9,3825594,0,0.07516973,dev,0.07673295127556586,0.07359819979707273,0.055744932627269164,0.05063295542571002,0.04050253540760662,0.04846436358480672,0.04011841260826349,0.052282051022756584,0.06519988261464227,0.056334775413623285
e373913a-a56e-441a-a4c8-c7b5bd79c5fe,3825594,0,0.041348014,dev,0.05064849655343911,0.07381769988289134,0.05809830987593121,0.041699701291231114,0.07579589212476223,0.02468920787116561,0.07967858573023337,0.02519070769131758,0.07616268115245498,0.052836606253738705
2a5540ac-d092-4513-88a3-073af6ccced9,3825594,0,0.0077493964,dev,0.01893868567286983,0.014909333490480315,0.017457846982130407,0.01852030201902982,0.012686381548286827,0.009471921513612262,0.012427171819594386,0.009030749298911706,0.01470807254694036,0.011756174155122319
fa42d421-a2c5-4094-b658-8af81edbf549,3825594,0,0.07818116,dev,0.12462170233333718,0.17780508575808215,0.24004454508496176,0.25025454583033363,0.14885784738673585,0.19257044913922908,0.15085312165286113,0.22916745325399676,0.09315466506449101,0.26147811804635096
bdfac743-2baa-44e0-87a6-38dbe686e739,3825594,0,0.01579283,dev,0.010904147632142295,0.013623421787279669,0.007605477548782753,0.006152575861836552,0.0041797332101042,0.008143423468925135,0.004264517735983763,0.00917270453699798,0.00899585477080124,0.018384656153202485
a3a6908d-6457-4750-b5bd-d05e6c5b3eb6,3825594,0,0.08447147,dev,0.03678628833604145,0.03809802341083813,0.14728720094853437,0.03209763305094494,0.2188879872658384,0.024722015566386764,0.21683127416301726,0.021565052271735292,0.1012943966888781,0.026989135510498342
cd047294-0dd9-4dec-b033-e072e1e21187,3825594,0,0.011458152,dev,0.04208716783102983,0.017237470484212855,0.057828628569253984,0.01290741745802385,0.026616656498905752,0.014771660615846779,0.027194848892451298,0.012718967342830475,0.03294004558460062,0.015322387903350979
6e7a58a3-3ed6-4bca-8f36-e975887da4bc,3825594,0,0.049785573,dev,0.05870192127448722,0.06575646039746087,0.03612823234893111,0.04394143791299771,0.027379341255618295,0.05544902503763733,0.02873282089715725,0.05084148983121112,0.02897514131646236,0.057584438004939294
6a90ef8d-ecd7-494c-8598-4dfa95b4415b,3825594,0,0.04159042,dev,0.05726944523876068,0.021870455906314982,0.056763435245516476,0.022483915780084962,0.07662211291477639,0.03459168685635671,0.07345005966156655,0.03041090548280022,0.08856248713098411,0.04421995532267582
f3212e27-03c5-44b0-92dc-99678d65a39d,3825594,0,0.11300695,dev,0.2618252207351901,0.27397040417575236,0.31660262828291147,0.3839655246679903,0.3306462593440891,0.15888567399402256,0.3467240444609697,0.12203714150357892,0.25015123530717004,0.10205601995254604
a75565f7-684a-4dd4-8690-d18b9fed0321,3825594,0,0.09740316,dev,0.18671507608381194,0.3169070344752787,0.20619893296319491,0.348593323957299,0.1239171017390162,0.07088732871483357,0.12743433417126038,0.08849785091089324,0.10017981708815918,0.0774015082682661
5a239876-bf31-4655-bad8-1c66cc14d839,3825595,0,0.013360679,dev,0.00432887896201846,0.037635752608611475,0.0036989069558054795,0.015000163174693,0.0033967675877119292,0.04022634083736662,0.0032235361021798227,0.029503723221026366,0.007070299341263768,0.06146871858807895
96332651-a6e6-4fe4-bb39-fe482fe442f6,3825595,0,0.07494065,dev,0.10567740724589403,0.07355867043342806,0.09952397790328835,0.07155457703927116,0.056688126189761184,0.1490375654357821,0.061169163028790094,0.09133035492441301,0.062249979074328915,0.10541563687888203
3683643d-6e05-42e4-92ba-93adbf1b48ed,3825595,0,0.106170826,dev,0.11029367069597744,0.1520686063035967,0.11010985671676222,0.10003564116330235,0.12829443746891625,0.060411330234432334,0.12753621740300428,0.07011195250939682,0.12353561710703825,0.08071513159207663
c7211f6d-5115-4e25-be68-c8882de167fc,3825595,0,0.050200846,dev,0.04582638630288068,0.07994151958501695,0.02722591059750968,0.053754071763459574,0.028258439351955454,0.06642227158616962,0.028495790664311342,0.05999173376381051,0.05034942438337791,0.03945008045939438
14a9be91-8f60-4ba1-9241-463e2de1343d,3825595,0,0.099971205,dev,0.10497858091901796,0.10321514110049196,0.10849515493260785,0.09600987728769202,0.09538910714803929,0.033187181594782685,0.09385467874114814,0.03695517298339686,0.0755688729348802,0.053847054896714396
744cf231-0849-4422-8165-e71875e49c0c,3825595,0,0.05441237,dev,0.05135981138628696,0.021117327107802446,0.09673052865871572,0.027137787213105474,0.06673975293423563,0.01770609604938148,0.07062391435632404,0.020077356294685097,0.058203148241972875,0.03300500517542827
10534187-4c05-4e01-ba0a-fac508a3ce80,3825595,0,0.025868231,dev,0.020131983808353626,0.0345957629145945,0.018249898480804203,0.025424893434659184,0.015336297431832749,0.02109780859203146,0.0145798758990173,0.019227257591053273,0.024490373643650327,0.03615010331572546
7466b145-eceb-44a1-a3fa-b82157c1b7be,3825595,0,0.0065567316,dev,0.013255903396241334,0.011956519157229761,0.015412319897524238,0.019779823921090883,0.010704878478969854,0.02723747600713747,0.009227482512156094,0.030363508545182927,0.012871394850191002,0.025542668773400463
c051b436-48df-4519-bb55-58f29c061292,3825595,0,0.45452768,dev,0.3813569343271996,0.696692671788933,0.5437013661401378,0.7255414104882244,0.5889194931534906,0.7707752172500736,0.5209262724440953,0.7245783311236604,0.47163935487360326,0.7442193308639745
8e6b42e4-705c-4349-8419-739f48bfa303,3825595,0,0.03236724,dev,0.05572337816535329,0.01751854581370684,0.042674350168294885,0.013295732276535532,0.031201738797225466,0.012091631397998499,0.03148107856200708,0.011673622611362651,0.03861737021558893,0.011071756554811343
2268313b-140d-4644-89c6-cba4110a71bb,3825595,1,0.023205644,dev,0.012001812425154171,0.01957936244027869,0.01151866355205006,0.022725027889348718,0.009645387926495462,0.0149749259123202,0.009052247234285169,0.013178166551614558,0.009245815784784842,0.012283572494393864
1a96fd09-9347-4c58-a2fe-59fa6266df58,3825595,0,0.023043994,dev,0.017584559383649234,0.009707500837153108,0.019879620215859935,0.009125022183497849,0.017936155218167077,0.0068669743144785566,0.017440100870426654,0.010909922034793223,0.012161039149288217,0.012070531491362248
c231336e-d9c9-48d3-831e-8e6ff01115fc,3825595,0,0.017390601,dev,0.011910056688776993,0.06078819257330899,0.007524480624120783,0.02958965107351239,0.006363210689580717,0.011520893643948833,0.0059692359008028445,0.014218525508538617,0.00852672867645019,0.013203650046651352
13cfe2c2-38a2-43ef-bfc9-7bae27f08e3c,3825595,0,0.032408793,dev,0.014931114533662658,0.009256261286774991,0.01796471111942285,0.011489456145291673,0.038906357380857286,0.029593252977093507,0.03707571764660092,0.029224045087180274,0.0290892844491475,0.028908417649439626
3539987b-b50f-4995-b3f5-1770873ee528,3825595,0,0.10961914,dev,0.1157616182184992,0.13917117134692844,0.15859056377371236,0.18063090318308245,0.16868489609292633,0.23869492262618736,0.17372271188386448,0.25284289795572423,0.13386780383652225,0.2473750750069069
01abfb0a-2639-4066-9fc8-6890c1fcb595,3825595,0,0.04261613,dev,0.02295861691202385,0.03125555982579246,0.021343174803916006,0.036638297833749785,0.01898210205880021,0.045736939306724615,0.018296441323462045,0.031929179994858836,0.031414989287911456,0.030948421072226978
e711eb7d-6211-4350-b2ad-4e1117e6f8b1,3825595,0,0.038233396,dev,0.07434157974029942,0.07444898039574939,0.13883883044246034,0.05776854770893281,0.09694407276043708,0.02784533008167098,0.09373947224934806,0.029605212595426283,0.04034826787395783,0.012027808228226853
73c59ac6-6578-4261-a55f-fddb5fab9df3,3825595,1,0.13459162,dev,0.15430277416041208,0.12274043761075593,0.12428558251204073,0.1064852601696116,0.18875460225646717,0.1645835578490209,0.19420070287091706,0.1628400765359847,0.1441965261853217,0.11627045547041849
d4b61bec-8aef-4cb3-bc85-d49a2affbac1,3825595,0,0.04817079,dev,0.0421860449023327,0.08091019854390995,0.04164261403155536,0.07175388602506809,0.02939906732916094,0.03103853483479956,0.030205647619362598,0.028010077097087322,0.026958364967297775,0.039202613352936996
11caca75-1f8a-4750-91b7-676752da301a,3825595,0,0.006367344,dev,0.005350962926067996,0.012766593825967473,0.005165365417396692,0.00781653560802457,0.005568689031430565,0.007199202764269789,0.004912422541845502,0.006948552866504691,0.005640388823039818,0.010566924058971153
ccfae7bf-e553-49dd-9fb5-45277171b498,3825595,0,0.021821268,dev,0.02927765191286047,0.022754871627976736,0.026779445584627488,0.025839539253681917,0.014708557901412126,0.014140707249724388,0.013577251425797564,0.01256463323057476,0.009361673573513944,0.018932603494613436
47acce21-260b-4936-94a9-82aa61192b8f,3825595,0,0.11113535,dev,0.17143949738002978,0.13572172665646662,0.1271890420143048,0.08893917945601562,0.09401786506889452,0.08888854668364687,0.09606436838878858,0.09429980658992075,0.09682037338285428,0.09907045707028853
fe34dfd5-6bb3-4245-b1aa-a85daff29f8d,3825595,1,0.22582462,dev,0.1349210688745381,0.17253771060322212,0.21938265834526907,0.26370688236337864,0.3065576207990886,0.4876845801621569,0.25880464466574865,0.45766614060639305,0.2401502600912063,0.4260948845825054
d0706252-a0e0-449b-b2ba-9ad7a3584d9e,3825596,1,0.39124355,dev,0.3520961456893057,0.6251656060130366,0.43518581611473617,0.6287422935152337,0.49024854303299803,0.4805798835772781,0.44946469338660533,0.4477243739805542,0.4348385630608368,0.44807895434483946
d047cae0-dc25-4730-9141-13c0cf5989be,3825596,1,0.32760403,dev,0.4026293423387831,0.40646882212618574,0.32292710660758295,0.18653976793170307,0.5383394352847487,0.5551599600617708,0.7438233317044777,0.6784994057004382,0.5671861974560813,0.7365649869086902
93f86140-af5b-4fb6-947b-c6a3da82a6a0,3825596,0,0.009819646,dev,0.012766299354688619,0.01198375410659286,0.011260833618584582,0.00923221190679173,0.0115953871774339,0.012897849506800955,0.010029099414484415,0.01685140884537702,0.01114959805173593,0.010519307728001115
291b4a6f-8cbd-452e-9ca1-85d7d8825ab0,3825596,1,0.049591877,dev,0.031252882292174794,0.038462276929248355,0.020338114430044376,0.017612076251650028,0.017625480147618496,0.023833818005846958,0.01850483034938608,0.027827108543633964,0.018928580417995833,0.025309883383075733
a5e06cd8-34f9-457a-b0fd-212f5bc074bc,3825596,0,0.026926769,dev,0.023101893419711257,0.010314906206116152,0.025422494145842696,0.016241396029001483,0.009368645451784216,0.009269305608826035,0.009031550464878059,0.012846168200865865,0.00941236945102196,0.008329106096215313
ee0311f5-3537-404d-b05d-f25fd0ba7a38,3825596,0,0.075803526,dev,0.13045099214496914,0.14246914648664513,0.1309121393921184,0.10186121513484643,0.1428144760446209,0.17148220022003235,0.14113450304334987,0.1604885150689866,0.09702353459954755,0.043634261289090995
0fca90e1-460a-4589-b8b2-2ff34df4902f,3825596,0,0.0588727,dev,0.07673138409577639,0.043514041104467334,0.07303318560046887,0.029390505769197956,0.057843147692446265,0.07170310527062104,0.05966586356872119,0.043300468801213056,0.07351578638724833,0.08513858662247265
44048866-1951-4f88-89ee-50e3c105b5c0,3825596,0,0.058144324,dev,0.0802786387230591,0.058431411028021914,0.06943887470906782,0.032718120233904115,0.03686202185889534,0.01743251563153466,0.03608429653115401,0.01858957486864211,0.03095840480800629,0.024392411543669213
7272070a-ce1b-4a55-8315-95ed9a73f5b9,3825596,1,0.029521381,dev,0.03407526392028192,0.026570633742074017,0.03700648963514686,0.02255799284257091,0.02507661610407654,0.0158904659322772,0.024254776140410973,0.016365757189431385,0.024781594904533723,0.012807727495057696
670b25f6-b270-4fc0-a956-b61a111331c1,3825596,0,0.05081587,dev,0.07020898356268099,0.05604457709546642,0.0816344957631086,0.03586100299331964,0.0513324970433202,0.019624141375445485,0.053471725279580815,0.020600192568471502,0.050918672715724644,0.023576627786317163
d21b33be-309c-492e-9fd0-a3fb31933ecb,3825596,1,0.1728774,dev,0.10652466021823423,0.1754961628652609,0.10043038152653531,0.12138515771711647,0.2035863688671137,0.21628502689439727,0.2125311468964187,0.20264575291495135,0.2175738764526589,0.32552111009389356
94c13df1-5a12-4b1d-9274-c8ed71a6cded,3825596,0,0.01892302,dev,0.014442893140170615,0.012293024551049532,0.014022995787457462,0.014265207811162233,0.014606903098101809,0.01694853483814846,0.014021654885725814,0.015213997789826917,0.013456964148696423,0.01814084090370844
f7fc15b0-f19c-4e68-b1f5-59d2efa7f779,3825596,0,0.030106274,dev,0.01827916068127223,0.009252120598507042,0.01714964622189198,0.013660991861813389,0.023013135792565836,0.019915701350345837,0.02077017027390482,0.02695610207274742,0.0211672843249509,0.017499019122235105
550eed57-4c0f-403f-a0e5-70002e58b3ab,3825596,0,0.11893618,dev,0.10568395527859582,0.07850350016216563,0.07595613506220121,0.04431787571932112,0.06383572700144104,0.06398261522802445,0.06451826018121766,0.06984463803033283,0.07712499436652476,0.044080850256794556
eff07f0f-52fc-4559-a524-5f65f655bc5d,3825596,0,0.03684895,dev,0.028390043770267995,0.019565444704242405,0.037708898787843635,0.025528152217404027,0.05314009876931458,0.023811720397988144,0.053585978976936864,0.022510037666244844,0.050065496045663155,0.018803055436312322
3cf1b730-fbff-404f-b02a-0a5c2097a77c,3825596,0,0.08332492,dev,0.11986689092592413,0.17973364889361754,0.10111644681755846,0.14895255854546677,0.06665796562171591,0.07705638839373248,0.07249578751950621,0.06535141161268238,0.0553634255400549,0.06008037465388941
5b07ae25-66d2-412e-848c-184bfad465f4,3825596,0,0.028484559,dev,0.04991067689182816,0.04938088442293498,0.050395739322606735,0.04214483235590283,0.03240174354998444,0.015473418357847787,0.028883465471796745,0.015812675951759805,0.03336705662328017,0.018199821892991006
ac014122-bda9-4cd6-b5f0-03c78e58feb5,3825596,0,0.09457018,dev,0.16535059332452917,0.19066291241898264,0.13071361400622108,0.19858184163845544,0.056018761604317076,0.0826860376665036,0.055875139158540296,0.0930704943592423,0.04765223737174893,0.09914107316510673
36f40cc8-eda3-4f50-b8b0-08aade3435cb,3825596,0,0.018803103,dev,0.00983160855185485,0.015818100950886836,0.012405727771424447,0.030669964394709873,0.014632480912155512,0.05649485650963664,0.014176187908032378,0.0474550323683887,0.012204573188724218,0.05164914891330587
7f0e1ef9-398c-47c0-80f7-f5643e6f1bde,3825596,0,0.18628244,dev,0.1803147286108671,0.20639202767812473,0.18146192357011628,0.13863393004911304,0.25300577969051286,0.22754261531473363,0.2832876610249251,0.20105476265117606,0.287006399644337,0.2288832878325751
423579c8-e54d-47d3-930f-3f63a1a9c80b,3825596,0,0.024167977,dev,0.017510688874993206,0.011356829205996219,0.014342848461583011,0.008900886618942066,0.008969222947251353,0.0073697153667888066,0.009313833833642388,0.00860496730812105,0.01644723007238915,0.010204373664272114
02d02369-1fc0-40f2-af83-c80612aabf7b,3825596,0,0.026612254,dev,0.05386479388403792,0.03949431490474351,0.07583684099134898,0.054429589936713124,0.02668212983184356,0.018988192787297454,0.028841700713399244,0.021174022967847882,0.020719750245419593,0.017849488838523612
a7fac5ce-785c-4998-b190-bf1af9efd8cb,3825596,0,0.043506566,dev,0.02888946345075769,0.033160939462950616,0.0347870774790522,0.060442956985151064,0.04589844111851046,0.11246924596223133,0.04698048166999897,0.1544699173937603,0.04632431382880269,0.05969481706902779
cedc5449-38f3-43fe-98c5-3ed16c2ad407,3825596,0,0.023408065,dev,0.01671285745540203,0.008591283383399652,0.01606482710080969,0.012130433610352391,0.013085960927598582,0.014138767305398637,0.011549033837227031,0.01307282132328822,0.00906646158153883,0.011796864955089753
0143eefd-ce25-4ef4-8568-57fe1491abf6,3825596,0,0.025954831,dev,0.021719612229669377,0.06493668952798408,0.01887042447543115,0.01794810467968932,0.013760568400188437,0.011472486295918304,0.012173198575320872,0.010768734845844912,0.009772987539493886,0.010061569989839234
128f784e-b48f-489b-b9ca-5b8eae3732df,3825597,0,0.015946696,dev,0.003974839073748354,0.005004365424226459,0.003178145069962204,0.013376655763912906,0.013028049654741847,0.01769381141765376,0.011389780067246467,0.01461057925691453,0.04329576723019091,0.018663202902176802
2c8ae19c-2f5c-499d-a376-bf230048f9ab,3825597,0,0.00837507,dev,0.040732782686866364,0.016383550283658347,0.03722816794874595,0.02511552698313577,0.06541876833443663,0.02368430972593749,0.06284143258134531,0.02325449516808863,0.09106439938630824,0.01855619434535075
393b85b0-ae9a-44f8-a21c-879d8b16ff34,3825597,0,0.08140069,dev,0.0864823321921192,0.07210417301049388,0.06178151729524415,0.08672397376162799,0.11901140399590737,0.15318995772561964,0.11926721546955317,0.145524220626297,0.15585528360036485,0.13106028211449192
a0331f8c-c571-40e3-a8b4-40fe0f58da85,3825597,0,0.022548404,dev,0.009624875854090179,0.019811365184440287,0.007553509296205277,0.00927890397592934,0.007901240029034539,0.007407609734898564,0.007701415569617195,0.011108479426684118,0.020822454592551155,0.020869164582840438
4548090a-e0a8-4bf4-b40b-644ea666a5a0,3825597,0,0.074395105,dev,0.07904758020057487,0.06502138890843674,0.06132761761342269,0.06665998242434654,0.05863937638667604,0.09223477520170896,0.060750553998953516,0.08775489564980239,0.09504378083678956,0.07478025895047627
de11f1ee-100a-471d-8876-b281ece9d5bf,3825597,0,0.3644877,dev,0.1564902470350639,0.20102667549062786,0.15645276784570197,0.12174649703001988,0.1904909292109744,0.3335573675055259,0.19071885926252166,0.2838306399937215,0.16453109969357613,0.1621932090746964
aebfe2cf-ff80-44fa-a861-1ff7b1b69879,3825597,0,0.07066042,dev,0.06515013881146886,0.06541116705870362,0.06251139944917787,0.05020349653912477,0.07651382095408062,0.10410209195508684,0.07703819401544557,0.13865797067942817,0.1031634778840317,0.0961700579411583
eb6bf22a-b4ce-4e5b-9201-49283b2c6362,3825597,0,0.046102036,dev,0.021495101621489217,0.01544486430100445,0.021197611143539432,0.01603830603279962,0.03427363018291707,0.04786310463253161,0.03539914265795737,0.04700276040645954,0.03423665228328139,0.05243754695309393
8a6727b3-2c49-4173-b80e-c2cdd34e22d5,3825597,0,0.03779873,dev,0.035241112428631524,0.0396647319188987,0.017940587820953036,0.05634531766538982,0.023340149556533213,0.025142224526609528,0.025323425533262816,0.043820165010305556,0.050236597439014985,0.030198676489891187
5671daf5-1c1c-484d-b324-303f9926a921,3825597,0,0.11413632,dev,0.052814077762914226,0.027330309434163057,0.056524625265418106,0.05293805302320525,0.09303752578962071,0.05584321662307848,0.09959147433766506,0.07532875811079404,0.09308039804160198,0.04739568595225811
72c28225-af33-4195-a328-881e24c70a68,3825597,0,0.00976062,dev,0.011629149608368394,0.00997479769927135,0.011106606410554762,0.009043271369496505,0.010197651074730583,0.016493051596602453,0.009242191788382308,0.015375302312820091,0.012138455113530474,0.012271820024195584
beea55f7-9b98-428d-8b6d-c5b0b8d9bf8f,3825597,1,0.25386864,dev,0.10222516626783394,0.05514113722409265,0.13511476409871656,0.10462841667910475,0.1594106932467133,0.14125206641628185,0.1583201062334849,0.13060674981641204,0.2855373631442006,0.1886824235939058
19acf3de-dac1-4677-9174-c6fde235f635,3825597,0,0.029216073,dev,0.036748014981564756,0.049635761251764485,0.021894680254292385,0.03722152788854164,0.011238516603898597,0.027801712137632977,0.010380947418672631,0.040556272594218616,0.017527035306303215,0.038714600360716
9edb5557-c621-4f38-95cc-bdf5131c1d35,3825597,0,0.09215045,dev,0.11665694039340736,0.0711407153633824,0.21739309469930426,0.1465383506473406,0.11051574808299829,0.06817441790499718,0.11179786949895051,0.06729841440065602,0.09247763504425063,0.06029024461069173
d9b1fc22-85a6-4b46-97d5-98ec7350373a,3825597,0,0.14783475,dev,0.10845465896324585,0.1076947960752168,0.14928949149459134,0.20010179503928693,0.1298622590725711,0.277346998414461,0.13081544422137883,0.29309779974698846,0.17216888710802816,0.2682093655210663
54d42918-41d2-44a0-a76a-f268bc8293bd,3825597,0,0.007898692,dev,0.0028333496424213763,0.0055396311638548235,0.0033551578297537276,0.007039090202951338,0.00810957885967031,0.011102104232873342,0.00743811077814679,0.009226150592551318,0.013387311619841021,0.009857818107967972
a23450c2-7f15-450e-8325-1d6b1e652af8,3825597,0,0.0070530945,dev,0.00709986908422883,0.011074986760216508,0.007431864303822966,0.009576962196370357,0.010184058054479651,0.013509868556125137,0.009799600149985124,0.010809297610423551,0.008643448487821517,0.017987001144409185
390e9a24-6b09-4a12-b41a-5227790ddf41,3825597,0,0.12219641,dev,0.12295860982109821,0.16289925356793097,0.1240240151594131,0.11719613560709508,0.11693898089236493,0.20190133024038143,0.1175943237396591,0.22655693054398707,0.1077252597252913,0.20427334051035792
6c4c250f-5029-46c4-9288-4b62df684dd2,3825597,0,0.026121099,dev,0.04635888216481999,0.017207885737361584,0.04521749099697322,0.02235699036771917,0.04979914500147465,0.046152055586405206,0.046236993665469836,0.048614955168311776,0.04154647485598524,0.038058938580545806
26eac327-d10e-47f1-a715-1bd844d4f807,3825597,0,0.016825609,dev,0.01444869333601187,0.03462786116899107,0.009680323968601953,0.014708733126897517,0.005082831129570405,0.015951420501547454,0.004649466724515413,0.023770995907421915,0.010107966739938353,0.029671632461264766
ecc38005-6b4f-4caa-8732-e8e5ddc3bb25,3825597,0,0.03303936,dev,0.028619558158576443,0.02712262740706183,0.0231636271278438,0.02511288836134278,0.00796156711398353,0.01505774267873315,0.007660199630338751,0.01459348867376097,0.01609378830895276,0.02009965313734708
d8d55803-dca8-4c9e-b10f-4da764348b89,3825597,0,0.07150549,dev,0.07810893548150633,0.05161673264174211,0.06979689870631776,0.064746963930379,0.048862949574464166,0.02296483892065645,0.050518352764024235,0.02724876664649943,0.03948647659758954,0.024044150803407306
eab91f60-d52a-4f19-8e9a-05647c13169f,3825597,0,0.019285463,dev,0.10135280534658792,0.02913583995666261,0.11251004648856705,0.01798746781445684,0.08926168389675629,0.01371434982570165,0.09212177759000256,0.018844125954375738,0.05072822507404733,0.016460454296454194
eebf5896-c63f-4768-8c9d-5d2fee4f7bd3,3825597,0,0.23167418,dev,0.6046760882308263,0.40857446893636934,0.5184691987144002,0.42109978876479215,0.32056800482417114,0.16497249331212985,0.29156665694277945,0.12591144561705428,0.3710550163528281,0.1067979291872179
b76ba44e-d873-4c61-91c8-18d2cc6fb3b3,3825597,0,0.19828358,dev,0.20451039870335083,0.2730965814904085,0.20370550120176223,0.2537490682489605,0.24902421934571412,0.41150453572060913,0.24927390689688386,0.4042964122740859,0.1741643039884735,0.2793832836595162
73c1756e-2b9f-403b-b2a0-88599bced651,3825598,0,0.0152255045,dev,0.007870653183037545,0.011262840051633393,0.006585029234125415,0.00972766770390682,0.011359346917724202,0.01125477195152976,0.012054807763679395,0.013942078500918782,0.02413632092794405,0.011571987209662418
a697473b-2e3e-4c6f-9c1e-5a191c335b26,3825598,1,0.081994966,dev,0.09503294196014586,0.08501164661588313,0.09973813675554209,0.09701393804445872,0.1015425163670633,0.21867130308921354,0.1028385697551893,0.20245428273003216,0.2320954310237249,0.2705393877778743
6a195c6e-099c-422c-99fb-fd15f56867a7,3825598,0,0.040136855,dev,0.027982699179402163,0.06465895005653867,0.023951316688407675,0.03389514095766958,0.02099272725143563,0.05234113133256819,0.019800639850009565,0.050601907861084684,0.03528879981579767,0.03775890025411471
df235652-b117-44a2-9815-3503483e2b5a,3825598,0,0.008529212,dev,0.006344697148134396,0.007485172367602085,0.004460758453424434,0.007455450491612108,0.005678546486204197,0.011752687576720782,0.005398157697792292,0.011897073047697885,0.0062614169386632,0.009449156642121792
a1a34e0f-4305-4fc5-9d18-189aaea90f7f,3825598,0,0.023209715,dev,0.014260451288654611,0.016692176470585796,0.016505441696106505,0.014985909239760462,0.017358352216654764,0.016093222454009473,0.01738777859773485,0.012510362944730045,0.015393966353294295,0.015708592744584672
2540cc8c-fd7b-47c4-b5b8-890fb5181328,3825598,0,0.011910201,dev,0.07729644761821924,0.039171667480624346,0.08421466073152142,0.028681771976012446,0.031641163543731914,0.05028504745107339,0.03331815932493619,0.03386348443408922,0.03931263817886839,0.04331761531537674
880ace55-8116-42cb-b2de-457daf1c6199,3825598,0,0.05159915,dev,0.0329974670099449,0.04309726338764666,0.025096784521721184,0.04569164924227567,0.030947703475385495,0.05716569438190208,0.03113967842355771,0.05390801324803632,0.0464163402239298,0.0619828721139325
9f21ff58-98f6-47f2-a44b-c20627b67cbe,3825598,0,0.037055377,dev,0.02472736644639122,0.07839800847416092,0.026427342140597894,0.08766152272645766,0.019963517351654313,0.043517613996064686,0.019892644001123387,0.05451485768730952,0.026988999373206222,0.08275989817468747
8725190d-dc5a-488d-94dd-3ee74843668a,3825598,0,0.025134679,dev,0.012949139838868853,0.014818118226008972,0.01603278431137252,0.019742495466501378,0.007661237996797311,0.013729274581977119,0.00754089595256738,0.0169306679549796,0.00802452011021364,0.017218515635511765
1ae9ef38-eb75-420f-954b-640fa54ccad5,3825598,0,0.33103234,dev,0.15627966054717773,0.09569565613520287,0.1965212863792162,0.08110105980268457,0.3541953614092835,0.2739898860402458,0.3670183155710287,0.33805908339446394,0.2757496020025483,0.25524256082592833
367eb858-6c2a-4599-b6fe-84a387f3c0ec,3825598,0,0.035131898,dev,0.01970076592413982,0.018012807703241263,0.018365902304231338,0.016605731597711983,0.018288543698751946,0.01430179045498544,0.01906746236681352,0.02084178633158741,0.021953749050990554,0.02079982537653809
9a1039d9-5afa-46e1-892b-095f1953a47f,3825598,0,0.029942779,dev,0.019110659395534017,0.02196816666133471,0.01435196166127492,0.014708451833902798,0.016503320846895368,0.016312590540295963,0.016111452959021187,0.017399914362037288,0.01743485606230979,0.01490698630473758
1d6e49b0-05a3-4d9f-a76a-8ead35fa4e1d,3825598,0,0.02796723,dev,0.014061278706018374,0.08014604166874079,0.012186592228259603,0.04598553881644932,0.014943757277383644,0.04516846928859972,0.015216739759431856,0.04678279258124975,0.017428099705691986,0.0449366473974611
a8b199df-8e3d-4b2c-b015-ac97800df854,3825598,0,0.13446426,dev,0.10158665785802891,0.1892244822934556,0.18437763277218927,0.17700357185819973,0.2805440286528116,0.13865821411450735,0.2895067260265351,0.13084619472163495,0.2464024049275052,0.09419796113303903
ddd665bc-45e2-4df2-b837-d084a67ff46f,3825598,0,0.02797609,dev,0.03825242326462833,0.015823574032195486,0.0527446150806393,0.01727022032703272,0.06768953215653707,0.014222161622997406,0.0680901582183676,0.014528999915313211,0.042745720072687975,0.010984141150395891
421e3776-c907-4e67-bb3f-cf3c352348af,3825598,0,0.03614364,dev,0.03649496806700458,0.01922319741870742,0.04010389747567142,0.04181281394318476,0.02745985050663815,0.015523274845083566,0.025762025595412918,0.01593021426420661,0.020494076132932144,0.012403925672554337
