MatchId,X-Source-Position,EventTime,Y-Source-Position,EventId,X-Position,Y-Position,_type,_sub,CalculatedFrame,CalculatedTimestamp,X-PositionFromTracking,Y-PositionFromTracking,ShotAtGoal.Team,ShotAtGoal.Pressure,ShotAtGoal.GoalDistanceGoalkeeper,ShotAtGoal.ShotOrigin,ShotAtGoal.AssistTypeShotAtGoal,ShotAtGoal.AssistShotAtGoal,ShotAtGoal.AngleToGoal,ShotAtGoal.PlayerSpeed,ShotAtGoal.TakerBallControl,ShotAtGoal.CounterAttack,ShotAtGoal.Player,ShotAtGoal.ChanceEvaluation,ShotAtGoal.SetupOrigin,ShotAtGoal.TypeOfShot,ShotAtGoal.TakerSetup,ShotAtGoal.AfterFreeKick,ShotAtGoal.DistanceToGoal,ShotAtGoal.InsideBox,ShotAtGoal.SignificanceEvaluation,ShotAtGoal.BuildUp,ShotAtGoal.AssistAction,ShotAtGoal.xG,ShotAtGoal.BallPossessionPhase,ShotAtGoal.AmountOfDefenders,ShotAtGoal.ShotCondition,ShotWide.Placing,ShotWide.PitchMarking,ShotAtGoal.ExtendedTypeOfShot,SuccessfulShot.CurrentResult,SuccessfulShot.GoalZone,SuccessfulShot.RefDecisionEvaluation,SuccessfulShot.Assist,SuccessfulShot.AssistType,SuccessfulShot.Solo,SavedShot.SaveEvaluation,SavedShot.GoalKeeper,SavedShot.SaveType,SavedShot.SaveResult,BlockedShot.Player,BlockedShot.GoalPrevented,ShotAtGoal.ShotContribution,ShotWoodWork.Location,ShotAtGoal.SitterContribution,BlockedShot.BlockedByOwnTeam,_file,SuccessfulShot.DeflectionKeeper,SuccessfulShot.AssistContribution,SuccessfulShot.Error,SuccessfulShot.DeflectionPlayer
DFL-MAT-J03WQQ,97.39,2022-11-05T13:24:34.990+01:00,43.83,18240200000419,97.39,43.83,ShotAtGoal,ShotWide,44686,2022-11-05T13:24:35.560+01:00,97.90,44.56,DFL-CLU-00000H,0.19,2.42,2,direct,DFL-OBJ-002FZR,19.29,17.19,volley,false,DFL-OBJ-0002EL,chance,right,leftLeg,crossFromOpenPlay,false,12.72,true,average,crossOpenPlay,crossFromOpenPlay,0.1710,419,0,notComplicated,far,overCrossbarLeft,frontalVolley,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,100.39,2022-11-05T13:38:05.666+01:00,44.63,18240200000656,100.39,44.63,ShotAtGoal,SavedShot,64946,2022-11-05T13:38:05.960+01:00,100.54,44.21,DFL-CLU-00000H,0.51,1.21,2,direct,DFL-OBJ-002GNL,16.43,14.97,direct,false,DFL-OBJ-J01PRP,chance,left,rightLeg,cornerKick,false,11.14,true,decent,cornerKick,cornerKick,0.1153,656,1,notComplicated,,,,,,,,,,average,DFL-OBJ-0028FW,arms,cleared,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,26.05,2022-11-05T13:40:49.476+01:00,19.66,18240200000706,13.33,21.96,ShotAtGoal,SavedShot,69075,2022-11-05T13:40:51.120+01:00,13.74,22.52,DFL-CLU-00000P,0.54,7.28,2,direct,DFL-OBJ-J0130T,18.13,24.07,dribblingLess10m,false,DFL-OBJ-00008K,sitter,insideLeft,leftLeg,otherPassFromOpenPlay,false,17.90,true,decent,passOpenPlay,otherPassFromOpenPlay,0.2213,706,0,notComplicated,,,,,,,,,,average,DFL-OBJ-0028LZ,legs,cleared,,,,,DFL-OBJ-J0130T,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,68.33,2022-11-05T13:44:09.487+01:00,19.66,18240200000758,82.06,34.20,ShotAtGoal,SavedShot,74065,2022-11-05T13:44:10.720+01:00,83.00,31.73,DFL-CLU-00000H,0.69,1.52,8,others,DFL-OBJ-J014L2,18.70,8.67,dribblingMore10m,false,DFL-OBJ-002FZR,chance,insideRight,leftLeg,otherPassFromOpenPlay,false,22.12,false,decent,passOpenPlay,otherPassFromOpenPlay,0.0365,758,2,notComplicated,,,,,,,,,,average,DFL-OBJ-0028FW,arms,notCleared,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,95.38,2022-11-05T13:44:12.984+01:00,48.14,18240200000762,95.38,48.14,ShotAtGoal,SavedShot,74133,2022-11-05T13:44:13.440+01:00,94.60,49.18,DFL-CLU-00000H,0.16,1.74,2,indirect,DFL-OBJ-002FZR,13.18,17.50,direct,false,DFL-OBJ-0002EL,chance,insideRight,leftLeg,oppositionGoalkeeperAction,false,18.40,true,decent,passOpenPlay,shot,0.0417,762,0,notComplicated,,,,,,,,,,average,DFL-OBJ-0028FW,arms,notCleared,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,83.26,2022-11-05T13:46:38.961+01:00,32.09,18240200000801,83.26,32.09,ShotAtGoal,BlockedShot,77778,2022-11-05T13:46:39.240+01:00,83.02,32.21,DFL-CLU-00000H,0.52,1.73,8,indirect,DFL-OBJ-0002EL,18.79,8.34,controlShot,false,DFL-OBJ-002GNL,chance,insideLeft,leftLeg,oppositionDefensiveAction,false,22.05,false,average,passOpenPlay,otherPassFromOpenPlay,0.0324,801,3,notComplicated,,,,,,,,,,,,,,DFL-OBJ-002GMO,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,89.97,2022-11-05T14:09:05.461+01:00,29.39,18240200000922,89.97,29.39,ShotAtGoal,SavedShot,107817,2022-11-05T14:09:05.000+01:00,90.97,28.64,DFL-CLU-00000P,0.31,1.42,3,direct,DFL-OBJ-0026RH,25.83,17.19,direct,false,DFL-OBJ-002GM1,chance,left,leftLeg,otherPassFromOpenPlay,false,15.02,true,outstanding,passOpenPlay,otherPassFromOpenPlay,0.1204,922,2,notComplicated,,,,,,,,,,exceptional,DFL-OBJ-0028LZ,legs,notCleared,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,29.96,2022-11-05T14:10:45.215+01:00,21.16,18240200000955,17.13,25.47,ShotAtGoal,BlockedShot,110364,2022-11-05T14:10:46.880+01:00,18.33,23.26,DFL-CLU-00000H,0.59,1.94,8,direct,DFL-OBJ-J01PRP,17.03,14.29,dribblingLess10m,false,DFL-OBJ-0027QN,chance,left,rightLeg,otherPassFromOpenPlay,false,21.24,false,average,passOpenPlay,otherPassFromOpenPlay,0.0401,955,1,notComplicated,,,,,,,,,,,,,,DFL-OBJ-002GM9,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,8.52,2022-11-05T14:15:29.277+01:00,34.80,18240200001036,8.52,34.80,ShotAtGoal,SavedShot,117337,2022-11-05T14:15:25.800+01:00,9.67,33.64,DFL-CLU-00000H,1.69,0.41,3,direct,DFL-OBJ-002GNL,41.42,8.22,volley,false,DFL-OBJ-002GN4,chance,left,head,crossFromOpenPlay,false,9.68,true,average,crossOpenPlay,crossFromOpenPlay,0.0470,1036,3,notComplicated,,,frontalVolley,,,,,,,average,DFL-OBJ-0028FW,others,held,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,89.97,2022-11-05T14:20:54.448+01:00,39.01,18240200001066,89.97,39.01,ShotAtGoal,ShotWide,125564,2022-11-05T14:20:54.880+01:00,89.25,38.29,DFL-CLU-00000P,0.66,1.92,3,direct,DFL-OBJ-0026RH,24.49,12.28,direct,false,DFL-OBJ-J0130T,chance,left,leftLeg,otherPassFromOpenPlay,false,16.32,true,average,passOpenPlay,otherPassFromOpenPlay,0.0861,1066,3,notComplicated,far,left,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,84.36,2022-11-05T14:21:33.400+01:00,50.75,18240200001075,84.36,50.75,ShotAtGoal,BlockedShot,126575,2022-11-05T14:21:35.320+01:00,86.33,48.53,DFL-CLU-00000P,1.14,2.21,7,others,DFL-OBJ-002G5J,14.05,13.14,dribblingLess10m,false,DFL-OBJ-0026RH,none,insideLeft,rightLeg,otherPassFromOpenPlay,false,23.66,false,none,passOpenPlay,otherPassFromOpenPlay,0.0264,1075,1,notComplicated,,,,,,,,,,,,,,DFL-OBJ-J014L2,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,96.48,2022-11-05T14:22:38.569+01:00,37.81,18240200001089,95.61,36.05,ShotAtGoal,ShotWide,128070,2022-11-05T14:22:35.120+01:00,96.17,37.31,DFL-CLU-00000P,0.65,1.41,3,direct,DFL-OBJ-0026RH,40.56,6.07,volley,false,DFL-OBJ-002FXT,chance,left,head,throwIn,false,9.43,true,average,throwIn,throwIn,0.1405,1089,1,notComplicated,far,right,frontalVolley,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,21.94,2022-11-05T14:30:35.330+01:00,25.68,18240200001210,21.94,25.68,ShotAtGoal,ShotWide,140059,2022-11-05T14:30:34.680+01:00,21.52,25.86,DFL-CLU-00000H,0.27,2.77,8,others,DFL-OBJ-J014L2,16.98,7.81,direct,false,DFL-OBJ-002FZR,chance,insideRight,rightLeg,otherPassFromOpenPlay,false,23.01,false,average,passOpenPlay,otherPassFromOpenPlay,0.0439,1210,1,notComplicated,far,over,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,96.08,2022-11-05T14:32:28.130+01:00,37.81,18240200001227,96.08,37.81,ShotAtGoal,ShotWide,142871,2022-11-05T14:32:27.160+01:00,96.32,36.14,DFL-CLU-00000P,1.04,1.01,3,direct,DFL-OBJ-002G5J,43.68,12.14,volley,false,DFL-OBJ-002GM9,chance,right,head,cornerKick,false,8.94,true,average,cornerKick,cornerKick,0.1353,1227,3,notComplicated,far,over,frontalVolley,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,17.93,2022-11-05T14:44:17.804+01:00,35.10,18240200001444,17.93,35.10,ShotAtGoal,BlockedShot,160633,2022-11-05T14:44:17.640+01:00,17.81,36.75,DFL-CLU-00000H,0.92,1.35,8,others,DFL-OBJ-002GMV,22.72,8.20,direct,false,DFL-OBJ-J014L2,chance,left,leftLeg,teammateAction,false,18.02,false,average,freeKick,teammateAction,0.0485,1444,3,notComplicated,,,,,,,,,,,,,,DFL-OBJ-002GMV,false,,,,true,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,38.17,2022-11-05T14:45:27.349+01:00,28.28,18240200001463,30.76,32.40,ShotAtGoal,ShotWide,162418,2022-11-05T14:45:29.040+01:00,30.80,31.12,DFL-CLU-00000H,0.37,5.14,8,others,DFL-OBJ-0002EL,13.44,16.63,dribblingLess10m,false,DFL-OBJ-0028HW,chance,left,rightLeg,otherPassFromOpenPlay,false,30.93,false,average,passOpenPlay,otherPassFromOpenPlay,0.0226,1463,1,notComplicated,far,over,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WQQ,14.13,2022-11-05T14:46:23.518+01:00,38.21,18240200001478,14.13,38.21,ShotAtGoal,ShotWide,163791,2022-11-05T14:46:23.960+01:00,14.36,38.51,DFL-CLU-00000H,1.11,1.36,3,others,DFL-OBJ-0027AY,26.25,1.70,controlShot,false,DFL-OBJ-0028HW,chance,left,leftLeg,teammateAction,false,15.05,true,decent,passOpenPlay,teammateAction,0.0460,1478,2,notComplicated,near,over,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WQQ.xml,,,,
DFL-MAT-J03WR9,98.29,2022-11-11T18:37:36.534+01:00,38.61,18242100000110,98.41,36.55,ShotAtGoal,SavedShot,19597,2022-11-11T18:37:36.240+01:00,97.38,36.56,DFL-CLU-00000P,1.00,1.68,3,direct,DFL-OBJ-002GM1,47.44,16.42,volley,false,DFL-OBJ-002GM9,chance,right,head,freeKick,false,8.04,true,decent,freeKick,freeKick,0.0823,110,1,complicated,,,frontalVolley,,,,,,,average,DFL-OBJ-00003W,arms,notCleared,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,94.98,2022-11-11T18:37:40.070+01:00,42.53,18242100000112,94.98,42.53,ShotAtGoal,BlockedShot,19649,2022-11-11T18:37:38.320+01:00,95.61,44.29,DFL-CLU-00000P,0.78,0.91,3,indirect,DFL-OBJ-002GM9,20.83,12.74,direct,false,DFL-OBJ-00008K,chance,right,leftLeg,oppositionGoalkeeperAction,false,13.93,true,average,freeKick,shot,0.0525,112,4,notComplicated,,,,,,,,,,,,,,DFL-OBJ-002GPN,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,102.90,2022-11-11T18:38:10.895+01:00,29.59,18242100000118,102.90,29.59,ShotAtGoal,SavedShot,20379,2022-11-11T18:38:07.520+01:00,102.46,29.52,DFL-CLU-00000P,0.97,1.38,3,direct,DFL-OBJ-00008K,54.78,15.15,volley,false,DFL-OBJ-002GMO,chance,left,head,header,false,5.15,true,decent,cornerKick,header,0.2353,118,2,complicated,,,frontalVolley,,,,,,,average,DFL-OBJ-00003W,arms,held,,,50573,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,71.64,2022-11-11T18:44:26.320+01:00,51.15,18242100000216,87.62,37.74,ShotAtGoal,SuccessfulShot,29840,2022-11-11T18:44:25.960+01:00,88.36,38.00,DFL-CLU-00000P,1.20,3.74,8,others,DFL-OBJ-0026RH,23.55,17.21,dribblingMore10m,false,DFL-OBJ-J01KJ5,chance,insideLeft,rightLeg,otherPassFromOpenPlay,false,17.11,false,,passOpenPlay,otherPassFromOpenPlay,0.0560,216,1,notComplicated,,,,1:0,5,correct,DFL-OBJ-0026RH,others,true,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,71.74,2022-11-11T18:47:39.029+01:00,50.85,18242100000263,77.13,33.15,ShotAtGoal,SavedShot,34612,2022-11-11T18:47:36.840+01:00,75.25,34.70,DFL-CLU-00000P,0.00,2.72,8,others,DFL-OBJ-J01KJ5,14.02,14.01,dribblingMore10m,false,DFL-OBJ-002FXT,chance,left,rightLeg,otherPassFromOpenPlay,false,29.76,false,average,passOpenPlay,otherPassFromOpenPlay,0.0269,263,1,notComplicated,,,,,,,,,,average,DFL-OBJ-00003W,arms,cleared,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,8.82,2022-11-11T18:49:24.174+01:00,45.73,18242100000296,8.82,45.73,ShotAtGoal,BlockedShot,37344,2022-11-11T18:49:26.120+01:00,6.55,46.29,DFL-CLU-00000I,0.88,2.43,4,direct,DFL-OBJ-0001ZY,14.87,16.26,direct,false,DFL-OBJ-0000YE,chance,insideRight,rightLeg,otherPassFromOpenPlay,false,13.93,true,average,passOpenPlay,otherPassFromOpenPlay,0.0683,296,1,notComplicated,,,,,,,,,,,,,,DFL-OBJ-002GMO,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,56.11,2022-11-11T19:02:09.754+01:00,15.45,18242100000496,81.25,25.17,ShotAtGoal,ShotWide,56439,2022-11-11T19:02:09.920+01:00,81.95,24.06,DFL-CLU-00000P,0.56,2.58,8,others,DFL-OBJ-00028V,15.30,13.24,dribblingMore10m,false,DFL-OBJ-002GM1,chance,insideRight,rightLeg,otherPassFromOpenPlay,false,25.10,false,average,run,otherPassFromOpenPlay,0.0245,496,1,notComplicated,far,overCrossbarRight,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,75.24,2022-11-11T19:06:00.997+01:00,35.40,18242100000567,86.52,49.13,ShotAtGoal,SavedShot,62243,2022-11-11T19:06:02.080+01:00,85.59,50.46,DFL-CLU-00000P,0.92,2.89,7,others,DFL-OBJ-00028V,12.63,18.03,dribblingMore10m,false,DFL-OBJ-002FXT,chance,left,leftLeg,otherPassFromOpenPlay,false,25.45,false,average,passOpenPlay,otherPassFromOpenPlay,0.0190,567,1,notComplicated,,,,,,,,,,average,DFL-OBJ-00003W,arms,held,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,89.57,2022-11-11T19:11:16.348+01:00,26.98,18242100000653,87.72,26.36,ShotAtGoal,ShotWide,70093,2022-11-11T19:11:16.080+01:00,87.65,26.25,DFL-CLU-00000P,0.10,11.31,8,,,20.07,23.22,dribblingLess10m,false,DFL-OBJ-00028V,sitter,insideRight,rightLeg,oppositionMisplacedPass,false,19.00,false,outstanding,lossOfPossession,,0.3421,653,0,notComplicated,far,left,,,,,,,,,,,,,,,,DFL-OBJ-00028V,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,76.35,2022-11-11T19:13:29.459+01:00,51.65,18242100000680,76.83,48.83,ShotAtGoal,ShotWide,73381,2022-11-11T19:13:27.600+01:00,76.20,50.95,DFL-CLU-00000P,0.00,2.85,7,indirect,DFL-OBJ-J01KJ5,10.82,13.41,volley,false,DFL-OBJ-002FXT,chance,left,rightLeg,oppositionDefensiveAction,false,33.42,false,average,throwIn,throwIn,0.0237,680,2,notComplicated,near,left,frontalVolley,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,83.36,2022-11-11T19:14:59.558+01:00,23.07,18242100000699,83.36,23.07,ShotAtGoal,BlockedShot,75674,2022-11-11T19:14:59.320+01:00,82.19,24.03,DFL-CLU-00000P,0.51,2.51,9,indirect,DFL-OBJ-J0130T,15.40,14.58,direct,false,DFL-OBJ-0000NZ,chance,left,rightLeg,oppositionDefensiveAction,false,24.89,false,average,cornerKick,cornerKick,0.0186,699,5,notComplicated,,,,,,,,,,,,,,DFL-OBJ-0002DT,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,88.97,2022-11-11T19:34:02.401+01:00,49.65,18242100000746,89.71,47.83,ShotAtGoal,ShotWoodWork,100835,2022-11-11T19:33:57.080+01:00,88.84,47.17,DFL-CLU-00000I,0.32,1.66,2,direct,DFL-OBJ-0000YE,15.69,5.80,direct,false,DFL-OBJ-0025YM,chance,left,rightLeg,otherPassFromOpenPlay,false,20.85,true,outstanding,crossOpenPlay,otherPassFromOpenPlay,0.0221,746,3,notComplicated,,,,,,,,,,,,,,,,49496,crossBar,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,89.77,2022-11-11T19:34:15.750+01:00,43.83,18242100000750,89.02,44.33,ShotAtGoal,ShotWide,101268,2022-11-11T19:34:14.400+01:00,89.01,44.91,DFL-CLU-00000I,0.14,1.64,2,direct,DFL-OBJ-00265G,17.95,11.56,direct,false,DFL-OBJ-0025YM,chance,insideRight,rightLeg,otherPassFromOpenPlay,false,19.36,true,average,passOpenPlay,otherPassFromOpenPlay,0.0617,750,1,notComplicated,far,over,scoop,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,85.96,2022-11-11T19:34:52.112+01:00,34.20,18242100000756,85.92,33.35,ShotAtGoal,ShotWide,102144,2022-11-11T19:34:49.440+01:00,85.68,34.99,DFL-CLU-00000I,0.39,4.41,8,direct,DFL-OBJ-0028G2,21.40,12.11,direct,false,DFL-OBJ-0025YM,chance,insideRight,rightLeg,otherPassFromOpenPlay,false,19.35,false,average,passOpenPlay,otherPassFromOpenPlay,0.1443,756,0,notComplicated,near,right,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,27.45,2022-11-11T19:35:40.263+01:00,37.31,18242100000767,25.88,36.25,ShotAtGoal,ShotWide,103420,2022-11-11T19:35:40.480+01:00,26.56,36.08,DFL-CLU-00000P,0.68,3.28,8,indirect,DFL-OBJ-J0130T,15.60,9.65,dribblingLess10m,false,DFL-OBJ-00008K,chance,insideRight,leftLeg,oppositionDefensiveAction,false,26.64,false,average,passOpenPlay,longPassFromOpenPlay,0.0224,767,2,notComplicated,far,overCrossbarLeft,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,99.29,2022-11-11T19:38:14.480+01:00,28.48,18242100000805,99.31,28.86,ShotAtGoal,SuccessfulShot,107264,2022-11-11T19:38:14.240+01:00,100.06,28.74,DFL-CLU-00000I,1.14,0.16,3,direct,DFL-OBJ-0025YM,43.08,2.31,volley,false,DFL-OBJ-0000F9,chance,right,head,cornerKick,false,7.22,true,,cornerKick,cornerKick,0.1160,805,1,veryComplicated,,,frontalVolley,1:1,7,correct,DFL-OBJ-0025YM,direct,false,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,DFL-OBJ-J0130T
DFL-MAT-J03WR9,89.97,2022-11-11T19:41:37.725+01:00,34.60,18242100000840,89.97,34.60,ShotAtGoal,SavedShot,112358,2022-11-11T19:41:38.000+01:00,89.72,35.05,DFL-CLU-00000I,0.68,1.88,3,direct,DFL-OBJ-0028G2,26.82,3.61,controlShot,false,DFL-OBJ-0002DT,chance,insideRight,rightLeg,otherPassFromOpenPlay,false,15.32,true,outstanding,passOpenPlay,otherPassFromOpenPlay,0.0663,840,1,notComplicated,,,,,,,,,,average,DFL-OBJ-0028FW,arms,cleared,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,9.42,2022-11-11T19:49:08.438+01:00,31.19,18242100000950,10.89,28.66,ShotAtGoal,SavedShot,123519,2022-11-11T19:49:04.440+01:00,10.78,29.77,DFL-CLU-00000P,0.84,2.45,3,direct,DFL-OBJ-00008K,33.17,13.14,volley,false,DFL-OBJ-002FXT,chance,insideLeft,head,otherPassFromOpenPlay,false,11.58,true,decent,passOpenPlay,otherPassFromOpenPlay,0.0398,950,1,complicated,,,frontalVolley,,,,,,,average,DFL-OBJ-00003W,arms,held,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,23.75,2022-11-11T19:54:14.177+01:00,22.77,18242100001031,24.48,23.37,ShotAtGoal,BlockedShot,131306,2022-11-11T19:54:15.920+01:00,24.19,22.22,DFL-CLU-00000P,0.46,2.34,7,,,13.99,13.92,dribblingMore10m,false,DFL-OBJ-J0130T,chance,insideLeft,rightLeg,oppositionOtherAction,false,26.91,false,average,lossOfPossession,,0.0213,1031,2,notComplicated,,,,,,,,,,,,,,DFL-OBJ-0026WW,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,93.08,2022-11-11T20:00:34.504+01:00,30.19,18242100001126,93.01,26.46,ShotAtGoal,ShotWide,140722,2022-11-11T20:00:32.560+01:00,92.85,25.89,DFL-CLU-00000I,0.63,1.17,3,direct,DFL-OBJ-00021G,23.97,6.58,controlShot,false,DFL-OBJ-0000YE,chance,left,leftLeg,crossFromOpenPlay,false,14.61,true,average,crossOpenPlay,crossFromOpenPlay,0.0243,1126,1,complicated,far,overCrossbarLeft,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,8.42,2022-11-11T20:02:40.642+01:00,38.71,18242100001156,8.49,37.15,ShotAtGoal,SavedShot,143908,2022-11-11T20:02:40.000+01:00,9.41,37.86,DFL-CLU-00000P,1.26,1.15,3,direct,DFL-OBJ-J0130T,37.41,3.27,volley,false,DFL-OBJ-002GM9,chance,left,head,freeKick,false,10.17,true,average,freeKick,freeKick,0.0132,1156,1,veryComplicated,,,frontalVolley,,,,,,,average,DFL-OBJ-00003W,arms,held,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,41.38,2022-11-11T20:13:32.395+01:00,36.51,18242100001288,22.68,35.75,ShotAtGoal,BlockedShot,160173,2022-11-11T20:13:30.600+01:00,20.27,35.44,DFL-CLU-00000P,1.40,3.78,8,,,20.37,13.67,dribblingMore10m,false,DFL-OBJ-J0130T,chance,insideLeft,leftLeg,oppositionMisplacedPass,false,20.32,false,average,lossOfPossession,,0.0324,1288,2,notComplicated,,,,,,,,,,,,,,DFL-OBJ-0026WW,false,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,14.23,2022-11-11T20:14:55.268+01:00,31.49,18242100001300,13.89,31.95,ShotAtGoal,SavedShot,162056,2022-11-11T20:14:45.920+01:00,14.28,31.22,DFL-CLU-00000P,0.65,1.38,3,direct,DFL-OBJ-002FXT,27.80,8.12,volley,false,DFL-OBJ-0000F8,chance,right,leftLeg,header,false,14.55,true,outstanding,freeKick,header,0.1023,1300,2,notComplicated,,,frontalVolley,,,,,,,average,DFL-OBJ-00003W,arms,cleared,,,63270,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,6.41,2022-11-11T20:15:12.620+01:00,39.92,18242100001303,6.41,39.92,ShotAtGoal,ShotWide,162638,2022-11-11T20:15:09.200+01:00,7.37,39.15,DFL-CLU-00000P,1.54,1.37,3,direct,DFL-OBJ-002G5J,38.66,11.34,volley,false,DFL-OBJ-J01CVM,chance,right,rightLeg,cornerKick,false,8.99,true,decent,cornerKick,cornerKick,0.0171,1303,2,veryComplicated,near,over,frontalVolley,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
DFL-MAT-J03WR9,10.62,2022-11-11T20:19:21.040+01:00,35.30,18242100001324,10.62,35.30,ShotAtGoal,ShotWide,168797,2022-11-11T20:19:15.560+01:00,10.33,34.26,DFL-CLU-00000P,0.91,1.90,3,direct,DFL-OBJ-J01NQ8,39.00,7.15,volley,false,DFL-OBJ-J0130T,chance,right,head,crossFromOpenPlay,false,10.33,true,average,crossOpenPlay,crossFromOpenPlay,0.0314,1324,1,complicated,far,right,frontalVolley,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WR9.xml,,,,
