ev.MatchId,ev.CalculatedFrame,ev.X-Source-Position,ev.EventTime,ev.Y-Source-Position,ev.CalculatedTimestamp,ev.EventId,ev.X-PositionFromTracking,ev.X-Position,ev.Y-PositionFromTracking,ev.Y-Position,setpiece_parent,Team,Pressure,GoalDistanceGoalkeeper,ShotOrigin,AssistTypeShotAtGoal,AssistShotAtGoal,AngleToGoal,PlayerSpeed,TakerBallControl,CounterAttack,Player,ChanceEvaluation,SetupOrigin,TypeOfShot,TakerSetup,AfterFreeKick,DistanceToGoal,InsideBox,SignificanceEvaluation,BuildUp,AssistAction,xG,BallPossessionPhase,AmountOfDefenders,ShotCondition,outcome,out.Placing,out.PitchMarking,ExtendedTypeOfShot,out.CurrentResult,out.GoalZone,out.RefDecisionEvaluation,out.Assist,out.AssistType,out.Solo,out.SaveEvaluation,out.GoalKeeper,out.SaveType,out.SaveResult,out.Player,out.GoalPrevented,ShotContribution,out.Location,SitterContribution,out.BlockedByOwnTeam,Penalty.Team,Penalty.CausingPlayer,Penalty.GoalkeeperBehaviour,Penalty.DecisionTimestamp,Penalty.ProspectiveTaker,Penalty.RefDecisionEvaluation,Penalty.RetakenPenalty,Penalty.PlayersInBox,Penalty.GoalkeeperMovement,PenaltyDirection,PenaltyExecution,src_file,out.DeflectionKeeper,ev.EndFrame,ev.StartFrame,FreeKick.DecisionTimestamp,FreeKick.Team,FreeKick.ExecutionMode,DirectFreeKickIntention,Rotation,out.AssistContribution,Penalty.FouledPlayer,ShotAssistFouledPlayer,out.AssistFouledPlayer,out.Error,out.DeflectionPlayer,goal
DFL-MAT-J03WN1,151114.0,94.48,2023-05-27 17:08:02.381000+02:00,31.59,2023-05-27T17:08:00.400+02:00,18226900001121,94.27,94.48,30.32,31.59,openPlay,DFL-CLU-00000S,0.34,1.96,3,direct,DFL-OBJ-0027FG,34.27,20.34,direct,1,DFL-OBJ-0000YV,chance,right,leftLeg,otherPassFromOpenPlay,0,11.34,1,decent,passOpenPlay,otherPassFromOpenPlay,0.2427,1121,1.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-002GAR,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WN1,160467.0,90.17,2023-05-27 17:14:17.440000+02:00,44.23,2023-05-27T17:14:14.520+02:00,18226900001209,89.16,90.17,43.7,44.23,openPlay,DFL-CLU-00000S,0.06,5.7,2,direct,DFL-OBJ-00002Z,19.27,19.43,direct,0,DFL-OBJ-000172,chance,insideRight,leftLeg,otherPassFromOpenPlay,0,18.57,1,,passOpenPlay,otherPassFromOpenPlay,0.1896,1209,0.0,notComplicated,SuccessfulShot,,,,3:0,9,correct,DFL-OBJ-00002Z,direct,false,,,,,,,60583,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,DFL-OBJ-J01AQV,,,,,,1
DFL-MAT-J03WN1,166628.0,93.18,2023-05-27 17:18:22.131000+02:00,22.06,2023-05-27T17:18:20.960+02:00,18226900001233,92.57,93.18,21.59,22.06,openPlay,DFL-CLU-00000S,0.74,2.86,4,direct,DFL-OBJ-002G4G,17.14,22.95,direct,1,DFL-OBJ-J01AQV,chance,right,rightLeg,otherPassFromOpenPlay,0,17.56,1,decent,passOpenPlay,otherPassFromOpenPlay,0.0679,1233,1.0,notComplicated,SavedShot,,,,,,,,,,average,DFL-OBJ-0026NY,arms,notCleared,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000001_DFL-MAT-J03WN1.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,12004.0,99.9,2022-08-26 18:33:28.800000+02:00,41.84,2022-08-26T18:33:29.880+02:00,18232100000016,99.72,99.9,41.72,41.84,openPlay,DFL-CLU-000011,0.95,0.8,3,direct,DFL-OBJ-0027B0,27.55,3.95,volley,0,DFL-OBJ-002G2Y,chance,left,head,freeKick,0,9.35,1,decent,freeKick,freeKick,0.0325,16,2.0,complicated,SavedShot,,,frontalVolley,,,,,,,average,DFL-OBJ-0028FW,arms,notCleared,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,12894.0,97.99,2022-08-26 18:34:06.240000+02:00,35.1,2022-08-26T18:34:05.480+02:00,18232100000022,96.49,97.99,38.3,35.1,openPlay,DFL-CLU-000011,1.51,0.65,3,others,DFL-OBJ-00268T,38.79,2.9,controlShot,0,DFL-OBJ-002GEE,chance,left,rightLeg,teammateAction,0,9.53,1,average,cornerKick,teammateAction,0.0897,22,3.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-00006V,false,62875,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,18045.0,89.87,2022-08-26 18:37:32.488000+02:00,23.57,2022-08-26T18:37:31.520+02:00,18232100000067,88.83,89.81,25.41,24.76,openPlay,DFL-CLU-000011,0.5,6.1,4,direct,DFL-OBJ-0027VS,20.19,10.45,dribblingMore10m,0,DFL-OBJ-002GAB,chance,insideRight,rightLeg,otherPassFromOpenPlay,0,18.31,1,decent,passOpenPlay,otherPassFromOpenPlay,0.1467,67,1.0,notComplicated,ShotWide,near,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,,7.21,2022-08-26 18:39:17.440000+02:00,26.68,,18232100000090,,6.99,,27.36,openPlay,DFL-CLU-00000P,,,3,direct,DFL-OBJ-002FXT,26.46,,direct,0,DFL-OBJ-002GM1,sitter,right,leftLeg,crossFromOpenPlay,0,10.7,1,outstanding,crossOpenPlay,crossFromOpenPlay,0.0763,90,,complicated,ShotWide,far,over,,,,,,,,,,,,,,,,DFL-OBJ-002FXT,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,24465.0,53.6,2022-08-26 18:41:47.148000+02:00,21.46,2022-08-26T18:41:48.320+02:00,18232100000117,18.39,18.98,19.81,21.27,openPlay,DFL-CLU-00000P,0.79,1.6,7,others,DFL-OBJ-J014UG,14.35,14.7,dribblingMore10m,0,DFL-OBJ-002GM1,chance,insideLeft,rightLeg,freeKick,0,23.23,0,average,run,freeKick,0.0246,117,2.0,notComplicated,SavedShot,,,scoop,,,,,,,average,DFL-OBJ-002GNH,arms,held,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,36340.0,6.81,2022-08-26 18:49:43.075000+02:00,29.79,2022-08-26T18:49:43.320+02:00,18232100000253,6.91,6.81,29.89,29.79,openPlay,DFL-CLU-00000P,1.07,1.23,3,direct,DFL-OBJ-J01CP5,44.63,8.58,volley,0,DFL-OBJ-002GM1,chance,left,head,crossFromOpenPlay,0,8.04,1,average,crossOpenPlay,crossFromOpenPlay,0.0607,253,2.0,complicated,OtherShot,,,frontalVolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,40773.0,90.27,2022-08-26 18:52:41.807000+02:00,30.99,2022-08-26T18:52:40.640+02:00,18232100000298,91.09,90.71,31.59,31.25,openPlay,DFL-CLU-000011,1.04,1.0,3,direct,DFL-OBJ-0027VS,28.71,5.95,controlShot,0,DFL-OBJ-0027XP,chance,right,rightLeg,crossFromOpenPlay,0,14.12,1,average,crossOpenPlay,crossFromOpenPlay,0.066,298,2.0,notComplicated,OtherShot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,,12.32,2022-08-26 18:59:02.395000+02:00,20.26,,18232100000400,,12.32,,20.26,openPlay,DFL-CLU-00000P,,,2,others,DFL-OBJ-J0130T,15.41,,dribblingLess10m,0,DFL-OBJ-00003X,chance,insideLeft,rightLeg,teammateAction,0,18.45,1,average,lossOfPossession,teammateAction,0.0394,400,,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-0028SW,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,50397.0,20.44,2022-08-26 18:59:06.388000+02:00,22.47,2022-08-26T18:59:05.600+02:00,18232100000402,20.27,20.48,20.49,21.27,openPlay,DFL-CLU-00000P,0.98,1.91,7,indirect,DFL-OBJ-J0130T,14.35,9.39,dribblingLess10m,0,DFL-OBJ-00003X,none,insideLeft,rightLeg,oppositionDefensiveAction,0,24.36,0,average,lossOfPossession,teammateAction,0.0192,402,2.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-0027B0,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,53905.0,31.96,2022-08-26 19:01:27.790000+02:00,52.15,2022-08-26T19:01:25.920+02:00,18232100000445,17.72,17.98,37.49,37.25,openPlay,DFL-CLU-00000P,0.29,3.77,8,,,22.52,20.44,dribblingMore10m,0,DFL-OBJ-002FXT,chance,insideRight,leftLeg,oppositionMisplacedPass,0,18.06,0,average,lossOfPossession,,0.1649,445,0.0,notComplicated,SavedShot,,,,,,,,,,average,DFL-OBJ-002GNH,arms,held,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,,92.98,2022-08-26 19:02:00.086000+02:00,34.2,,18232100000452,,94.71,,33.25,openPlay,DFL-CLU-000011,,,3,direct,DFL-OBJ-0026UQ,38.99,,volley,0,DFL-OBJ-002G2Y,chance,left,head,crossFromOpenPlay,0,10.32,1,average,crossOpenPlay,crossFromOpenPlay,0.029,452,,complicated,ShotWide,far,left,frontalVolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,57180.0,38.67,2022-08-26 19:03:35.120000+02:00,52.65,2022-08-26T19:03:36.920+02:00,18232100000478,13.33,12.29,49.82,49.73,openPlay,DFL-CLU-00000P,0.74,2.23,4,others,DFL-OBJ-J0130T,13.24,14.27,dribblingMore10m,1,DFL-OBJ-00003X,chance,right,rightLeg,otherPassFromOpenPlay,0,20.69,1,average,run,otherPassFromOpenPlay,0.0279,478,1.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-002GEE,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,58522.0,9.12,2022-08-26 19:04:30.648000+02:00,39.12,2022-08-26T19:04:30.600+02:00,18232100000487,9.65,9.89,36.25,36.65,openPlay,DFL-CLU-00000P,1.02,1.16,3,direct,DFL-OBJ-002GM1,39.8,5.35,volley,0,DFL-OBJ-J014UG,chance,right,head,cornerKick,0,9.91,1,decent,cornerKick,cornerKick,0.0864,487,1.0,notComplicated,ShotWide,near,over,frontalVolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,64412.0,86.46,2022-08-26 19:08:26.149000+02:00,31.29,2022-08-26T19:08:26.200+02:00,18232100000533,87.33,86.12,27.39,28.56,openPlay,DFL-CLU-000011,0.96,1.62,8,direct,DFL-OBJ-002GAB,20.69,7.45,controlShot,0,DFL-OBJ-002G2Y,chance,right,leftLeg,otherPassFromOpenPlay,0,18.87,0,average,passOpenPlay,otherPassFromOpenPlay,0.0368,533,2.0,notComplicated,SavedShot,,,,,,,,,,average,DFL-OBJ-0028FW,arms,held,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,67771.0,93.28,2022-08-26 19:10:43.158000+02:00,28.38,2022-08-26T19:10:40.560+02:00,18232100000570,94.71,94.41,29.97,29.36,openPlay,DFL-CLU-000011,1.91,0.5,3,direct,DFL-OBJ-0026UQ,34.71,10.48,volley,0,DFL-OBJ-002G2Y,chance,left,head,crossFromOpenPlay,0,11.05,1,average,crossOpenPlay,crossFromOpenPlay,0.0119,570,3.0,complicated,ShotWide,far,left,frontalVolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,70042.0,77.25,2022-08-26 19:12:11.487000+02:00,33.3,2022-08-26T19:12:11.400+02:00,18232100000606,77.59,78.73,29.27,29.06,openPlay,DFL-CLU-000011,0.57,2.66,8,direct,DFL-OBJ-002GAB,14.78,2.89,controlShot,0,DFL-OBJ-0027B0,chance,insideRight,rightLeg,otherPassFromOpenPlay,0,27.82,0,decent,passOpenPlay,otherPassFromOpenPlay,0.0152,606,1.0,notComplicated,ShotWide,near,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,,11.22,2022-08-26 19:14:36.698000+02:00,41.32,,18232100000646,,9.59,,42.94,openPlay,DFL-CLU-00000P,,,3,direct,DFL-OBJ-002GM1,25.03,,direct,0,DFL-OBJ-0000F8,sitter,insideRight,rightLeg,otherPassFromOpenPlay,0,13.48,1,outstanding,passOpenPlay,otherPassFromOpenPlay,0.2664,646,,notComplicated,SavedShot,,,,,,,,,,average,DFL-OBJ-002GNH,legs,notCleared,,,40813,,DFL-OBJ-002GM1,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,77367.0,7.21,2022-08-26 19:17:08.020000+02:00,28.08,2022-08-26T19:17:04.400+02:00,18232100000680,8.89,7.99,27.51,28.16,openPlay,DFL-CLU-00000P,0.89,2.11,3,direct,DFL-OBJ-J01CP5,31.13,10.72,volley,0,DFL-OBJ-00003X,chance,left,rightLeg,crossFromOpenPlay,0,11.01,1,outstanding,crossOpenPlay,crossFromOpenPlay,0.022,680,1.0,veryComplicated,SavedShot,,,frontalVolley,,,,,,,average,DFL-OBJ-002GNH,arms,cleared,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,111934.0,33.26,2022-08-26 19:42:54.514000+02:00,32.29,2022-08-26T19:42:55.720+02:00,18232100000853,33.43,32.47,30.08,31.05,openPlay,DFL-CLU-000011,0.17,2.37,8,others,DFL-OBJ-0027B0,12.33,7.64,dribblingLess10m,0,DFL-OBJ-002651,none,insideRight,leftLeg,otherPassFromOpenPlay,0,33.66,0,none,passOpenPlay,otherPassFromOpenPlay,0.016,853,1.0,notComplicated,ShotWide,far,overCrossbarLeft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,116578.0,20.24,2022-08-26 19:45:59.124000+02:00,46.14,2022-08-26T19:46:01.480+02:00,18232100000915,19.62,19.68,43.0,44.33,openPlay,DFL-CLU-000011,0.98,1.67,9,others,DFL-OBJ-0027XP,17.61,11.28,dribblingLess10m,0,DFL-OBJ-002G2Y,none,insideLeft,rightLeg,otherPassFromOpenPlay,0,21.59,0,none,passOpenPlay,otherPassFromOpenPlay,0.0363,915,1.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-J01CP5,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,120925.0,95.28,2022-08-26 19:48:54.520000+02:00,23.87,2022-08-26T19:48:55.360+02:00,18232100000968,95.56,96.61,24.26,23.77,openPlay,DFL-CLU-00000P,0.87,1.91,4,direct,DFL-OBJ-002FXT,22.05,10.42,controlShot,1,DFL-OBJ-00003X,chance,insideLeft,rightLeg,otherPassFromOpenPlay,0,13.56,1,,passOpenPlay,otherPassFromOpenPlay,0.0844,968,2.0,notComplicated,SuccessfulShot,,,,1:0,15,correct,DFL-OBJ-002FXT,direct,false,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,1
DFL-MAT-J03WOH,,81.92,2022-08-26 19:54:15.640000+02:00,5.69,,18232100000995,,94.0,,34.0,Penalty,DFL-CLU-00000P,0.0,,3,,,37.0,,setPiece,0,DFL-OBJ-002FXT,sitter,right,rightLeg,ownSetPiece,0,11.0,1,,penaltyKick,fouled,0.767,995,,notComplicated,SuccessfulShot,,,,2:0,6,correct,,,false,,,,,,,,,DFL-OBJ-0000F8,,DFL-CLU-00000P,DFL-OBJ-0026UQ,regular,2022-08-26T19:52:00.002+02:00,DFL-OBJ-002FXT,correct,false,both,right,73,targetedShot,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,DFL-OBJ-0000F8,DFL-OBJ-0000F8,DFL-OBJ-0000F8,,,1
DFL-MAT-J03WOH,131343.0,26.85,2022-08-26 19:55:49.853000+02:00,41.92,2022-08-26T19:55:52.080+02:00,18232100001006,27.01,26.77,39.58,41.24,openPlay,DFL-CLU-000011,1.33,3.92,8,others,DFL-OBJ-0027XP,14.82,14.38,dribblingLess10m,0,DFL-OBJ-002GAB,none,insideLeft,rightLeg,otherPassFromOpenPlay,0,27.58,0,none,passOpenPlay,otherPassFromOpenPlay,0.0227,1006,1.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-J0130T,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,136922.0,85.96,2022-08-26 19:59:35.840000+02:00,18.76,2022-08-26T19:59:35.240+02:00,18232100001062,86.18,86.52,19.17,20.17,openPlay,DFL-CLU-00000P,0.69,1.94,9,,,13.8,5.55,dribblingLess10m,0,DFL-OBJ-J0130T,chance,right,leftLeg,oppositionMisplacedPass,0,23.96,0,average,lossOfPossession,,0.0152,1062,2.0,notComplicated,SavedShot,,,,,,,,,,average,DFL-OBJ-002GNH,arms,held,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,148032.0,97.39,2022-08-26 20:06:59+02:00,26.48,2022-08-26T20:06:59.640+02:00,18232100001165,99.61,97.71,26.24,26.56,openPlay,DFL-CLU-00000P,0.48,2.36,3,direct,DFL-OBJ-00003X,27.47,24.73,direct,1,DFL-OBJ-0000F8,chance,right,rightLeg,otherPassFromOpenPlay,0,9.45,1,,passOpenPlay,otherPassFromOpenPlay,0.1548,1165,0.0,complicated,SuccessfulShot,,,,3:0,15,correct,DFL-OBJ-00003X,direct,false,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,DFL-OBJ-002GNH,,,,,,,,,,,,,,1
DFL-MAT-J03WOH,152881.0,21.34,2022-08-26 20:10:11.778000+02:00,50.25,2022-08-26T20:10:13.600+02:00,18232100001191,22.17,21.28,45.34,46.33,openPlay,DFL-CLU-000011,0.31,2.22,9,direct,DFL-OBJ-0028CD,14.98,4.81,controlShot,0,DFL-OBJ-0028SW,chance,insideLeft,rightLeg,otherPassFromOpenPlay,0,24.9,0,decent,passOpenPlay,otherPassFromOpenPlay,0.0169,1191,3.0,notComplicated,ShotWide,near,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOH,158639.0,102.6,2022-08-26 20:14:02.680000+02:00,38.41,2022-08-26T20:14:03.880+02:00,18232100001245,102.78,103.5,38.88,38.04,openPlay,DFL-CLU-00000P,0.79,1.0,3,,,46.64,6.56,direct,0,DFL-OBJ-002G5J,sitter,insideLeft,leftLeg,oppositionOtherAction,0,5.36,1,,lossOfPossession,,0.8492,1245,0.0,notComplicated,SuccessfulShot,,,,4:0,11,correct,,,false,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOH.xml,,,,,,,,,,,,,DFL-OBJ-0028SW,,1
DFL-MAT-J03WOY,18718.0,50.7,2022-09-10 20:37:23.183000+02:00,17.15,2022-09-10T20:37:21.080+02:00,18233800000127,59.9,61.94,16.78,14.28,openPlay,DFL-CLU-00000Q,0.92,13.29,9,,,8.11,16.29,dribblingLess10m,1,DFL-OBJ-002FXA,none,right,rightLeg,oppositionMisplacedPass,0,48.28,0,none,lossOfPossession,,0.0543,127,1.0,notComplicated,ShotWide,far,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOY,24489.0,16.23,2022-09-10 20:41:12.600000+02:00,44.33,2022-09-10T20:41:11.920+02:00,18233800000186,15.89,15.19,43.74,44.14,openPlay,DFL-CLU-00000P,0.04,5.9,4,direct,DFL-OBJ-002GMO,19.2,23.78,volley,0,DFL-OBJ-002FXT,chance,right,rightLeg,longPassFromOpenPlay,0,18.64,1,,passOpenPlay,longPassFromOpenPlay,0.223,186,0.0,notComplicated,SuccessfulShot,,,frontalVolley,1:0,6,correct,DFL-OBJ-002GMO,direct,false,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,1
DFL-MAT-J03WOY,34747.0,29.36,2022-09-10 20:48:03.283000+02:00,34.1,2022-09-10T20:48:02.240+02:00,18233800000273,15.12,14.29,36.04,36.35,openPlay,DFL-CLU-00000P,0.7,5.65,3,others,DFL-OBJ-002G5J,26.77,17.04,direct,0,DFL-OBJ-J01H9X,chance,insideLeft,rightLeg,reboundTeammate,0,15.26,1,average,passOpenPlay,teammateAction,0.1752,273,1.0,notComplicated,ShotWide,far,over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOY,50052.0,11.42,2022-09-10 20:58:14.240000+02:00,44.73,2022-09-10T20:58:14.440+02:00,18233800000443,8.58,8.19,40.8,39.94,openPlay,DFL-CLU-00000P,0.24,3.78,3,direct,DFL-OBJ-002FXT,30.54,22.09,dribblingLess10m,0,DFL-OBJ-00028V,sitter,insideRight,leftLeg,oneTwo,0,10.95,1,,passOpenPlay,oneTwo,0.449,443,0.0,notComplicated,SuccessfulShot,,,,2:0,15,correct,DFL-OBJ-002FXT,direct,false,,,,,,,,,DFL-OBJ-002FXT,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,1
DFL-MAT-J03WOY,54040.0,10.62,2022-09-10 21:00:54.321000+02:00,46.34,2022-09-10T21:00:53.960+02:00,18233800000484,10.18,10.62,46.2,46.34,openPlay,DFL-CLU-00000P,0.42,1.42,4,indirect,DFL-OBJ-0000F8,17.31,7.65,volley,0,DFL-OBJ-0000NZ,chance,insideRight,rightLeg,oppositionDefensiveAction,0,15.89,1,average,passOpenPlay,otherPassFromOpenPlay,0.0206,484,1.0,complicated,SavedShot,,,overHeadKick,,,,,,,average,DFL-OBJ-002FZB,arms,held,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOY,77686.0,93.48,2022-09-10 21:16:40+02:00,31.39,2022-09-10T21:16:39.800+02:00,18233800000694,93.84,93.48,31.49,31.39,openPlay,DFL-CLU-00000Q,1.76,1.27,3,direct,DFL-OBJ-002GLL,34.82,5.71,volley,0,DFL-OBJ-00019R,chance,right,head,crossFromOpenPlay,0,11.44,1,decent,crossOpenPlay,crossFromOpenPlay,0.03,694,2.0,notComplicated,SavedShot,,,frontalVolley,,,,,,,average,DFL-OBJ-0028FW,arms,notCleared,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOY,78323.0,91.57,2022-09-10 21:17:07.529000+02:00,27.18,2022-09-10T21:17:05.280+02:00,18233800000701,92.76,91.57,26.2,27.18,openPlay,DFL-CLU-00000Q,1.02,2.77,3,direct,DFL-OBJ-0028KZ,24.43,2.14,volley,0,DFL-OBJ-002FXA,none,right,rightLeg,otherPassFromOpenPlay,0,14.51,1,none,passOpenPlay,otherPassFromOpenPlay,0.0206,701,2.0,complicated,ShotWide,far,right,backHeel,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOY,,93.98,2022-09-10 21:36:41.020000+02:00,44.93,,18233800000752,,93.31,,46.13,openPlay,DFL-CLU-00000P,,,2,indirect,DFL-OBJ-002G5J,17.56,,direct,0,DFL-OBJ-J01H9X,none,right,rightLeg,oppositionDefensiveAction,0,16.85,1,none,freeKick,freeKick,0.0706,752,,notComplicated,OtherShot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOY,113699.0,35.67,2022-09-10 21:42:52.815000+02:00,13.94,2022-09-10T21:42:54.840+02:00,18233800000878,28.69,28.77,30.49,32.45,openPlay,DFL-CLU-00000Q,0.55,1.06,8,others,DFL-OBJ-0026ZT,14.33,19.2,dribblingMore10m,0,DFL-OBJ-0028KZ,chance,left,rightLeg,throwIn,0,28.9,0,average,throwIn,throwIn,0.0173,878,4.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-002FXT,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,0
